id,name,设施大类,设施小类,具体类别,城市,区县,街镇,经度,纬度,数据来源,设施等级,服务半径,服务人口,千人指标,描述,geometry
19665,青浦区农村数字电影放映室,商业设施,娱乐设施,电影院,上海市,青浦区,金泽镇,120.8764411,31.12139691,a电影院POI_上海,,,,,,0101000020E6100000B157699C17385E4014492EDE131F3F40
19666,博万国际影城(朱家角店),商业设施,娱乐设施,电影院,上海市,青浦区,朱家角镇,121.0438114,31.11568288,a电影院POI_上海,,,,,,0101000020E61000004A8C54CECD425E409E4EAA649D1D3F40
19667,鬼屋7D电影体验馆,商业设施,娱乐设施,电影院,上海市,青浦区,朱家角镇,121.0517491,31.11169931,a电影院POI_上海,,,,,,0101000020E61000003C0675DB4F435E408E6F7353981C3F40
19668,朱家角影剧院,商业设施,娱乐设施,电影院,上海市,青浦区,朱家角镇,121.0548742,31.11158583,a电影院POI_上海,,,,,,0101000020E61000003B99130F83435E40098C92E3901C3F40
19669,明星时代影城(朱家角店),商业设施,娱乐设施,电影院,上海市,青浦区,朱家角镇,121.0448776,31.11619035,a电影院POI_上海,,,,,,0101000020E6100000AA144C46DF425E405D5C99A6BE1D3F40
19670,5D动感立体体验馆,商业设施,娱乐设施,电影院,上海市,青浦区,朱家角镇,121.0499435,31.11008058,a电影院POI_上海,,,,,,0101000020E610000076C9384632435E405406AB3D2E1C3F40
119,青浦区泰安幼儿园,公共服务,教育设施,幼儿园,上海市,青浦区,朱家角镇,121.0326471,31.12945025,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000CAB3DCE316425E408335CEA623213F40
120,胜利幼儿园(新风路),公共服务,教育设施,幼儿园,上海市,青浦区,朱家角镇,121.0543028,31.10733316,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000328573B279435E40F1F99B2F7A1B3F40
121,青浦区朱家角幼儿园,公共服务,教育设施,幼儿园,上海市,青浦区,朱家角镇,121.0481349,31.11000612,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000F75267A414435E4086C26F5C291C3F40
122,诗韵幼儿园(祥凝浜路),公共服务,教育设施,幼儿园,上海市,青浦区,朱家角镇,121.0623774,31.11174208,长三角一体化_设施,社区级,300,5000,2,,0101000020E61000009C40C7FDFD435E40E02F03219B1C3F40
123,青苹果幼儿园,公共服务,教育设施,幼儿园,上海市,青浦区,朱家角镇,121.0503224,31.07748311,长三角一体化_设施,社区级,300,5000,2,,0101000020E61000006790717B38435E403F71DFEED5133F40
124,沈巷幼儿园,公共服务,教育设施,幼儿园,上海市,青浦区,朱家角镇,121.0569979,31.07447908,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000341C85DAA5435E400FD69C0F11133F40
125,商榻幼儿园,公共服务,教育设施,幼儿园,上海市,青浦区,金泽镇,120.9229522,31.12222536,长三角一体化_设施,社区级,300,5000,2,,0101000020E61000005DB11AA6113B5E401CF143294A1F3F40
126,青浦区淀山湖幼儿园,公共服务,教育设施,幼儿园,上海市,青浦区,金泽镇,120.9612135,31.07097304,长三角一体化_设施,社区级,300,5000,2,,0101000020E610000051BEA085843D5E409CB2054A2B123F40
127,金泽幼儿园,公共服务,教育设施,幼儿园,上海市,青浦区,金泽镇,120.9208312,31.03510398,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000BB48FCE5EE3A5E40370F0E93FC083F40
132,金家坝中学-金家坝幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.7787851,31.0900462,长三角一体化_设施,社区级,300,5000,2,,0101000020E61000002DC7759DD7315E400B218C440D173F40
133,杨文头幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.7996864,31.06864515,长三角一体化_设施,社区级,300,5000,2,,0101000020E610000096C3DD0F2E335E406D4782BA92113F40
134,金家坝小博士幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.7802197,31.09452037,长三角一体化_设施,社区级,300,5000,2,,0101000020E610000079CC9B1EEF315E40B1F4A97C32183F40
135,新鹤幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.7644257,31.0516718,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000346EC559EC305E401D20F35C3A0D3F40
136,龙洋大花园双语幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.7751832,31.05771562,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000271AFF999C315E404D5E6C73C60E3F40
137,莘塔中心幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.8422758,31.05490757,长三角一体化_设施,社区级,300,5000,2,,0101000020E610000095CDC1D8E7355E40ED73296C0E0E3F40
138,艾乐幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.8429228,31.02229265,长三角一体化_设施,社区级,300,5000,2,,0101000020E61000005FC37872F2355E40F1B09AF8B4053F40
139,上海桐槿幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.8470187,31.02197083,长三角一体化_设施,社区级,300,5000,2,,0101000020E61000006DE6EB8D35365E40E4505CE19F053F40
140,未来星幼儿看护点,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.8459472,31.05147287,长三角一体化_设施,社区级,300,5000,2,,0101000020E61000002489B9FF23365E40014875532D0D3F40
141,未来星幼儿园(莘塔大街),公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.8460945,31.05151609,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000D5B48B6926365E408EC49128300D3F40
142,汾湖高新技术产业开发区实验幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.8224319,31.0250014,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000FB6B68B9A2345E40AD5AE37D66063F40
143,快乐启蒙幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.8252061,31.02142671,长三角一体化_设施,社区级,300,5000,2,,0101000020E61000006CFD3E2DD0345E40FCB58A387C053F40
144,汾湖蓝天幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.8329735,31.02210083,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000D23B15704F355E4080106666A8053F40
145,北厍中心幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.7837374,31.05043984,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000BC69E9C028325E40293717A0E90C3F40
146,汤角幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.6974694,31.01596987,长三角一体化_设施,社区级,300,5000,2,,0101000020E61000007EBDB156A32C5E40125FF59916043F40
147,北厍中心幼儿园黎星园区,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.768784,31.01097882,长三角一体化_设施,社区级,300,5000,2,,0101000020E61000000A6CCEC133315E4042D90882CF023F40
148,江苏省汾湖高新技术产业开放区实验幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.8625267,31.03418307,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000511B30A333375E4015BABF38C0083F40
149,江苏省汾湖高新技术产业开发区实验幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.8626278,31.03412223,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000B5673B4B35375E40A6EA053CBC083F40
150,亲亲宝贝幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.8376982,31.01174456,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000C23AE9D89C355E401D1B05B101033F40
151,黎里幼儿园浦北园区,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.7122686,31.00609199,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000EFBD09CF952D5E404CD1A13E8F013F40
152,芦墟中心幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.8320556,31.00940658,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000089D216640355E409B77397868023F40
153,乌桥幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.6773878,31.00516048,长三角一体化_设施,社区级,300,5000,2,,0101000020E610000067ED5B525A2B5E40E8D47C3252013F40
154,向阳花幼儿园(牛舌头湾路),公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.8351797,31.0149241,长三角一体化_设施,社区级,300,5000,2,,0101000020E61000001E728E9573355E40196CD910D2033F40
155,芦墟民工子弟幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.8355104,31.01483676,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000F2DD9C0079355E4086FA8657CC033F40
156,高新幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.8354533,31.01464077,长三角一体化_设施,社区级,300,5000,2,,0101000020E610000076351E1178355E4098565C7FBF033F40
157,黎里幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.7072684,30.9956355,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000A3DFADE2432D5E40923CD7F7E1FE3E40
158,黎里中心幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.7064676,30.99584645,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000C06BE1C3362D5E407396FECAEFFE3E40
159,黎里友谊幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.7031446,31.00828279,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000FA563552002D5E406D2B28D21E023F40
160,吴江区北厍幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.7842021,31.05048941,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000173D015E30325E408DBEBCDFEC0C3F40
161,霞光幼儿园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.8373478,31.05685666,长三角一体化_设施,社区级,300,5000,2,,0101000020E610000029183A1B97355E40824277288E0E3F40
162,北厍中心幼儿园(新鹤分园),公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.7646569,31.05158101,长三角一体化_设施,社区级,300,5000,2,,0101000020E61000004B8A7E23F0305E406E0BBF69340D3F40
163,苏州市吴江区金家坝幼儿园金鼎分园,公共服务,教育设施,幼儿园,苏州市,吴江区,汾湖经济开发区,120.769902,31.09684338,长三角一体化_设施,社区级,300,5000,2,,0101000020E610000000C8091346315E4021EF4DBACA183F40
1432,下心幼儿园,公共服务,教育设施,幼儿园,嘉兴市,嘉善县,西塘镇,120.8423727,30.94810451,幼儿园POI_嘉兴,社区级,300,5000,2,,0101000020E6100000C4622F6FE9355E40DEA327FAB6F23E40
1433,西塘镇中心幼儿园,公共服务,教育设施,幼儿园,嘉兴市,嘉善县,西塘镇,120.8865504,30.94353052,幼儿园POI_嘉兴,社区级,300,5000,2,,0101000020E61000005D90E33DBD385E40892D56378BF13E40
1434,当当当幼稚园,公共服务,教育设施,幼儿园,嘉兴市,嘉善县,西塘镇,120.8978003,30.94314935,幼儿园POI_嘉兴,社区级,300,5000,2,,0101000020E6100000B2B5638F75395E40607E5D3C72F13E40
1435,大舜幼儿园,公共服务,教育设施,幼儿园,嘉兴市,嘉善县,西塘镇,120.8886811,30.98220449,幼儿园POI_嘉兴,社区级,300,5000,2,,0101000020E6100000B144B126E0385E40CC88E2C071FB3E40
1436,西塘镇大舜幼儿园,公共服务,教育设施,幼儿园,嘉兴市,嘉善县,西塘镇,120.8886411,30.98222846,幼儿园POI_嘉兴,社区级,300,5000,2,,0101000020E61000006998EB7EDF385E4084E6085373FB3E40
1437,姚庄中心幼儿园,公共服务,教育设施,幼儿园,嘉兴市,嘉善县,姚庄镇,120.9551035,30.91849475,幼儿园POI_嘉兴,社区级,300,5000,2,,0101000020E6100000E3326E6A203D5E4036CCD07822EB3E40
1438,俞汇幼儿园,公共服务,教育设施,幼儿园,嘉兴市,嘉善县,姚庄镇,120.9723486,30.97841701,幼儿园POI_嘉兴,社区级,300,5000,2,,0101000020E6100000EE539FF53A3E5E40D4CC838979FA3E40
1439,丁栅红星幼儿园,公共服务,教育设施,幼儿园,嘉兴市,嘉善县,姚庄镇,120.9445647,30.9950607,幼儿园POI_嘉兴,社区级,300,5000,2,,0101000020E610000031DD7FBF733C5E40EE084C4CBCFE3E40
1440,池雷幼儿班,公共服务,教育设施,幼儿园,嘉兴市,嘉善县,姚庄镇,120.989137,30.98710139,幼儿园POI_嘉兴,社区级,300,5000,2,,0101000020E6100000DF9046054E3F5E40DAE23BADB2FC3E40
1441,姚庄镇丁栅幼儿园,公共服务,教育设施,幼儿园,嘉兴市,嘉善县,姚庄镇,120.9452606,30.98779058,幼儿园POI_嘉兴,社区级,300,5000,2,,0101000020E6100000A1CC50267F3C5E409965ECD7DFFC3E40
397,青浦区朱家角镇沈巷村老年活动室,公共服务,养老设施,老年活动室,上海市,青浦区,朱家角镇,121.0436093,31.07691996,长三角一体化_设施,社区级,300,5000,2,,0101000020E61000004A53A97ECA425E40119CC806B1133F40
403,杨文头村老年活动中心,公共服务,养老设施,老年活动室,苏州市,吴江区,汾湖经济开发区,120.799541,31.06990719,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000E9B303AE2B335E4025CE0670E5113F40
404,东方村村民老年活动中心,公共服务,养老设施,老年活动室,苏州市,吴江区,汾湖经济开发区,120.7894383,31.05321005,长三角一体化_设施,社区级,300,5000,2,,0101000020E61000006D2D382886325E408B91802C9F0D3F40
405,莘西村老年活动室,公共服务,养老设施,老年活动室,苏州市,吴江区,汾湖经济开发区,120.8388665,31.0619085,长三角一体化_设施,社区级,300,5000,2,,0101000020E610000071CD1DFDAF355E402CD8463CD90F3F40
406,浮楼村老年活动中心,公共服务,养老设施,老年活动室,苏州市,吴江区,汾湖经济开发区,120.7614437,31.04923633,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000B14F5B7EBB305E4004208BC09A0C3F40
407,港南浜小区老年活动室,公共服务,养老设施,老年活动室,苏州市,吴江区,汾湖经济开发区,120.8359232,31.00319936,长三角一体化_设施,社区级,300,5000,2,,0101000020E6100000EF7D05C47F355E4071915AACD1003F40
